,word1,word2,feq
23046,곱창거리,거리,1
23047,퇴근,시청,1
23048,시청,근처,1
23049,근처,출발,1
23050,출발,남산,1
23051,남산,하얏트,1
23052,호텔,용산,1
23053,용산구,용산구청,1
23054,용산구청,이태원,1
23055,이태원,내리막길,1
23056,내리막길,풍경,1
23057,풍경,최고,1
23058,최고,부잣집,1
23059,부잣집,원룸,1
23060,원룸,서민,1
23061,서민,동네,1
23062,동네,부자,1
23063,부자,자취생,1
23064,자취생,백인,1
23065,백인,흑인,1
23066,흑인,기독교인,1
23067,기독교인,이슬람,1
23068,이슬람,공간,1
23069,공간,산책,1
23070,산책,반려,1
23071,반려견,각양각색,1
23072,기자핼러윈,핼러윈,1
23073,핼러윈,비극,1
23074,비극,일요일,1
23075,일요일,새벽,1
23076,일어,휴대폰,1
23077,휴대폰,확인,1
23078,확인,의심,1
23079,의심,이태원,1
23080,참사,참사라니,1
23081,참사라니,라니,1
23082,라니,요즘,1
23083,요즘,시대,1
23084,시대,악몽,1
23085,악몽,안부,1
23086,안부,친구,1
23087,친구,문자,1
23088,문자,걱정,1
23089,걱정,마음,1
23090,마음,연락,1
23091,연락,점심,1
23092,점심,답장,1
23093,답장,안도,1
23094,분향소,국가,1
23095,청바지,검정,1
23096,검정,셔츠,1
23097,셔츠,스티브,1
23098,스티브,잡스,1
23099,잡스,주머니,1
23100,주머니,아이폰,1
23101,아이폰,관중,1
23102,관중,이목,1
23103,집중,전화기,1
23104,전화기,음악도,1
23105,음악도,인터넷,1
23106,인터넷,전화,1
23107,전화,기능,1
23108,기능,자랑,1
23109,자랑,스마트,1
23110,스마트,용어,1
23111,용어,시작,1
23112,시작,기계,1
23113,기계,다양,1
23114,다양,경우,1
23115,이원,신종,1
23116,사태,계획,1
23117,계획,부산,1
23118,주말,이태원,1
23119,여파,무기,1
23120,연기,부산시,1
23121,부산시,광안리해수욕장,1
23122,해수욕장,발생,1
23123,발생,사망자,1
23124,사망자,국가,1
23125,참사,여명,1
23126,여명,관련,1
23127,관련,재발,1
23128,방지,대구시,1
23129,대구시,중구청,1
23130,구청,경찰,1
23131,경찰,합동,1
23132,합동,합동점검반이,1
23133,합동점검반이,점검,1
23134,점검,반이,1
23135,반이,대구,1
23136,대구,도심,1
23137,도심,위험,1
23138,위험,위험요인,1
23139,위험요인,요인,1
23140,요인,파악,1
23141,파악,핼러윈,1
23142,하루,중구,1
23143,중구,동성로,1
23144,동성로,클럽,1
23145,일대,여파,1
23146,여파,전날,1
23147,전날,전날만큼,1
23148,전날만큼,붐비진,1
23149,붐비진,비진,1
23150,비진,코스튬,1
23151,코스튬,구경꾼,1
23152,구경꾼,밀집,1
23153,밀집,모습,1
23154,최다,관람객,1
23155,관람객,방문,1
23156,재생,지역경제활성화,1
23157,지역경제활성화,기여,1
23158,기여,금상,1
23159,금상,영예,1
23160,영예,충남,1
23161,쾌거,올림픽,1
23162,올림픽,권위,1
23163,식감,문경,1
23164,문경,마리,1
23165,마리,돌한우축제,1
23166,돌한우축제,한우,1
23167,한우,축제,1
23168,일간,단풍,1
23169,절정,국민,1
23170,국민,국민관광지,1
23171,국민관광지,관광지,1
23172,관광지,경북,1
23173,경북,문경새재도립공원,1
23174,문경새재도립공원,새재,1
23175,새재,도립,1
23176,도립,공원,1
23177,공원,야외,1
23178,공연장,주차장,1
23179,일대,이태원,1
23180,여파,예정,1
23181,예정,인기,1
23182,인기,트로트,1
23183,트로트,가수,1
23184,공연,취소,1
23185,취소,할인,1
23186,할인,하자,1
23187,쾌거,사진,1
23188,지리산,지리산둘레길이,1
23189,지리산둘레길이,둘레,1
23190,둘레,길이,1
23191,길이,전북,1
23192,전북,매동마을,1
23193,매동마을,마을,1
23194,마을,민박집,1
23195,민박집,할머니,1
23196,할머니,한국관광공사,1
23197,제공,신종,1
23198,세가,사람,1
23199,사람,고물가,1
23200,시대,해외여행,1
23201,국내여행,요즘,1
23202,요즘,여행도,1
23203,여행도,할인,1
23204,할인,정보,1
23205,황수정,학과장,1
23206,학과장,우수,1
23207,우수,우수지도상,1
23208,우수지도상,지도,1
23209,지도,수상,1
23210,수상,대구,1
23211,대구,대구한의대,1
23212,대구한의대,한의대,1
23213,한의대,호텔,1
23214,조리,베이커리,1
23215,베이커리,베이커리과,1
23216,베이커리과,월드,1
23217,월드,월드푸드챔피언십,1
23218,월드푸드챔피언십,푸드,1
23219,챔피언십,대상,1
23220,대상,전원,1
23221,전원,쾌거,1
23222,쾌거,왼쪽,1
23223,번째,수상자,1
23224,수상자,포즈,1
23225,김장,베이커리학과,1
23226,베이커리학과,학과,1
23227,학과,참가,1
23228,참가,명이,1
23229,정희,인스타그램,1
23230,캡처,방송인,1
23231,방송인,사진,1
23232,사진,발생,1
23233,참사,마음,1
23234,마음,유족,1
23235,유족,서정,1
23236,서정,그램,1
23237,그램,장문의,1
23238,문의,게시,1
23239,해당,아비,1
23240,규환,할로윈,1
23241,할로윈,압사,1
23242,압사,압사사고,1
23243,압사사고,가슴,1
23244,가슴,진정,1
23245,소연,신세계,1
23246,서신,물품,1
23247,물품,국내외,1
23248,국내외,우편,1
23249,우편,전국,1
23250,팔도,방방곡곡,1
23251,방방곡곡,연결,1
23252,연결,교통수단,1
23253,교통수단,기차,1
23254,기차,휴식,1
23255,휴식,호텔,1
23256,호텔,공통점,1
23257,공통점,가지,1
23258,가지,번째,1
23259,번째,개화기,1
23260,개화기,우리나라,1
23261,우리나라,신문물,1
23262,조선,일본,1
23263,일본,강화,1
23264,강화도,조약,1
23265,조약,조일,1
23266,조일,조일수호조규,1
23267,조일수호조규,수호,1
23268,수호,조규,1
23269,조규,분기점,1
23270,분기점,서양,1
23271,서양,문물,1
23272,문물,영향,1
23273,영향,근대적,1
23274,근대적,사회,1
23275,사회,시기,1
23276,시기,말해,1
23277,명이,사망자,1
23278,사망자,이태원,1
23279,축제,일주일,1
23280,일주일,인파,1
23281,인파,저녁,1
23282,저녁,밀지,1
23283,밀지,마세,1
23284,마세,발생,1
23285,발생,토요일,1
23286,토요일,지하철,1
23287,이태원역,이용,1
23288,이용,승객,1
23289,승객,정도,1
23290,정도,집계,1
23291,집계,천명,1
23292,핼러윈,상업적,1
23293,상업적,전문가,1
23294,전문가,세대,1
23295,밀레,유년,1
23296,유년,시절,1
23297,시절,년대,1
23298,년대,영어,1
23299,영어,유치원,1
23300,유치원,학원,1
23301,학원,원어,1
23302,원어,원어민,1
23303,원어민,강사,1
23304,강사,채용,1
23305,채용,일반화,1
23306,일반화,수업,1
23307,수업,일환,1
23308,일환,파티,1
23309,파티,정착,1
23310,정착,확산,1
23311,확산,분석,1
23312,분석,추석,1
23313,무대,행사,1
23314,취소,청춘,1
23315,청춘,청춘양구,1
23316,청춘양구,펀치,1
23317,펀치,시래기,1
23318,사과,사과축제,1
23319,사과축제,축제,1
23320,양구,결합,1
23321,결합,번째,1
23322,번째,해안,1
23323,해안면,펀치볼,1
23324,펀치볼,힐링하우스,1
23325,힐링하우스,하우스,1
23326,하우스,성황지,1
23327,성황지,황지,1
23328,황지,일원,1
23329,일원,주제,1
23330,개최,첫날,1
23331,첫날,방문객,1
23332,방문객,만명,1
23333,집계,홍보,1
23334,홍보,홍보전시,1
23335,홍보전시,전시,1
23336,판매,먹거리,1
23337,먹거리,체험,1
23338,오전,전날,1
23339,전날,핼러윈,1
23340,축제,당시,1
23341,당시,압사,1
23342,압사,서울시,1
23343,서울시,이태원,1
23344,이태원동,현장,1
23345,현장,인근,1
23346,주민,상인,1
23347,상인,참석자,1
23348,참석자,눈물,1
23349,눈물,혀끝,1
23350,혀끝,길이,1
23351,길이,내리막길,1
23352,내리막길,비극,1
23353,비극,일대,1
23354,일대,곳곳,1
23355,곳곳,쓰레기,1
23356,쓰레기,더미,1
23357,더미,사상자,1
23358,사상자,혈흔,1
23359,여행객,억명,1
23360,억명,시대,1
23361,시대,각계,1
23362,각계,각계각층,1
23363,각계각층,각층,1
23364,각층,전문가,1
23365,전문가,남의,1
23366,남의,담당자,1
23367,담당자,자리,1
23368,자리,천혜,1
23369,천혜,관광,1
23370,활용,지금,1
23371,지금,추진,1
23372,추진,중인,1
23373,중인,관광정책,1
23374,정책,사업,1
23375,사업,문제점,1
23376,문제점,점검,1
23377,점검,호텔,1
23378,호텔,호텔현대,1
23379,호텔현대,현대,1
23380,현대,목포,1
23381,목포,컨벤션,1
23382,컨벤션,컨벤션홀,1
23383,컨벤션홀,열린,1
23384,열린,전남관광발전,1
23385,전남관광발전,발전,1
23386,발전,협의회,1
23387,협의회,심포,1
23388,핼러윈,기원,1
23389,기원,년경,1
23390,년경,영국,1
23391,영국,아일랜드,1
23392,아일랜드,지배,1
23393,지배,고대,1
23394,켈트족,삼하,1
23395,삼하,축제,1
23396,시작,당시,1
23397,당시,성직자,1
23398,성직자,마지막,1
23399,마지막,악령,1
23400,악령,이날,1
23401,이날,태양,1
23402,태양,기운,1
23403,기운,곡식,1
23404,공사,서울지하철,1
23405,이용객,집계,1
23406,날씨,날씨속,1
23407,날씨속,주말,1
23408,도내,유명,1
23409,관광지,전주,1
23410,전주,전주남부시장,1
23411,시장,야시장,1
23412,야시장,등에,1
23413,등에,시민,1
23414,발걸음,북새통,1
23415,북새통,코로나,1
23416,중단,개장,1
23417,개장,관광객,1
23418,관광객,탄성,1
23419,탄성,야시,1
23420,당시,대구,1
23421,대구,동성로,1
23422,동성로,핼러윈,1
23423,시민,중구,1
23424,중구,클럽,1
23425,골목,인산,1
23426,인해,분의,1
23427,분의,가량,1
23428,가량,코스튬,1
23429,코스튬,인파,1
23430,거리,망토,1
23431,망토,부츠,1
23432,부츠,착용,1
23433,대형,참사,1
23434,이태원,골목,1
23435,골목,구조,1
23436,구조,내리막,1
23437,내리막,내리막길이,1
23438,내리막길이,길이,1
23439,길이,사실상,1
23440,사실상,유일한,1
23441,유일한,통로,1
23442,통로,곳곳,1
23443,곳곳,장애물,1
23444,장애물,시민,1
23445,시민,증언,1
23446,증언,자세한,1
23447,자세한,세한,1
23448,세한,상황,1
23449,상황,취재,1
23450,혜경,현장,1
23451,현장,골목길,1
23452,머니,김지은,1
23453,김지은,지은,1
23454,지은,하수,1
23455,하수,하수민,1
23456,하수민,오전,1
23457,오전,서울시,1
23458,이태원동,일대,1
23459,골목,경찰,1
23460,경찰,폴리스,1
23461,라인,사람,1
23462,사람,통행,1
23463,통행,길가,1
23464,길가,쓰레기,1
23465,쓰레기,용산소방서,1
23466,용산소방서,소방서,1
23467,소방서,긴급,1
23468,긴급,긴급구조통제단도,1
23469,긴급구조통제단도,구조,1
23470,구조,통제,1
23471,통제,단도,1
23472,단도,천막,1
23473,천막,철거,1
23474,철거,환경,1
23475,미화원,명이,1
23476,명이,현장,1
23477,현장,제외,1
23478,제외,나머지,1
23479,나머지,거리,1
23480,공사,토요일,1
23481,토요일,서울지하철,1
23482,제주도,이태원,1
23483,관련,관광지,1
23484,관광지,핼러윈,1
23485,야외,호텔,1
23486,호텔,일부,1
23487,일부,소규모,1
23488,소규모,경우,1
23489,경우,행사,1
23490,관계자,배치,1
23491,배치,질서,1
23492,질서,유지,1
23493,박세환,세환,1
23494,세환,용산,1
23495,이태원,해밀턴,1
23496,해밀턴,호텔,1
23497,골목,핼러윈,1
23498,핼러윈,인파,1
23499,발생,제주도,1
23500,제주도,관광지,1
23501,관광지,축제,1
23502,야외,일부,1
23503,아르,티나,1
23504,티나,우코밸리,1
23505,우코밸리,밸리,1
23506,밸리,해발고,1
23507,해발고,포도,1
23508,포도,일교차,1
23509,일교차,일조량,1
23510,일조량,덕분,1
23511,덕분,고품질,1
23512,와인,와인생산,1
23513,와인생산,생산,1
23514,생산,가토,1
23515,가토,구알,1
23516,구알,최고,1
23517,최고,포도밭,1
23518,포도밭,처음,1
23519,처음,수출,1
23520,수출,수출디렉터,1
23521,수출디렉터,디렉터,1
23522,디렉터,리시,1
23523,리시,인터뷰,1
23524,인터뷰,쿠알,1
23525,쿠알,와이,1
23526,너리,전경,1
23527,전경,홈페이지,1
23528,홈페이지,신이,1
23529,신이,자연,1
23530,자연,캔버스,1
23531,캔버스,삼아,1
23532,삼아,걸작,1
23533,걸작,하늘,1
23534,예선,핼로윈,1
23535,핼로윈,토요일,1
23536,토요일,이태원,1
23537,비극,용산,1
23538,용산구,핼러윈,1
23539,핼러윈,파티,1
23540,파티,수십만,1
23541,참사,오전,1
23542,오전,명이,1
23543,명이,사망,1
23544,사망,부상,1
23545,부상,사망자,1
23546,사망자,시신,1
23547,시신,원효로,1
23548,원효로,다목적,1
23549,다목적,다목적체육관,1
23550,다목적체육관,체육관,1
23551,체육관,안치,1
23552,안치,소방,1
23553,당국,신원,1
23554,신원,확인,1
23555,확인,작업,1
23556,작업,중이,1
23557,이태원,수십만,1
23558,인파,수십,1
23559,수십,수십명,1
23560,수십명,발생,1
23561,발생,경찰,1
23562,경찰,소방,1
23563,소방,세계음식문화거리,1
23564,거리,명이,1
23565,명이,현재,1
23566,현재,일부,1
23567,일부,부상자,1
23568,부상자,구급,1
23569,구급,구급대원,1
23570,구급대원,대원,1
23571,대원,심폐소생술,1
23572,심폐소생술,경찰등,1
23573,경찰등,이날,1
23574,이날,신고,1
23575,춘천,최북단,1
23576,최북단,양구,1
23577,양구군,해안,1
23578,해안면,대표,1
23579,대표,농산물,1
23580,농산물,시래기,1
23581,사과,결합,1
23582,결합,이색,1
23583,코로나,정상,1
23584,축제장,관광객,1
23585,관광객,향토,1
23586,향토,김태희,1
23587,태희,리포트,1
23588,리포트,바닥,1
23589,캡처,알레르기,1
23590,닉네임,가게,1
23591,가게,오해,1
23592,오해,쌀밥,1
23593,쌀밥,배달,1
23594,배달,누리,1
23595,누리,리뷰,1
23596,참여,요청,1
23597,사항,서비스,1
23598,서비스,해프닝,1
23599,해프닝,추측,1
23600,추측,해당,1
23601,윤우,배달앱,1
23602,배달앱,최소,1
23603,최소,주문,1
23604,주문,금액,1
23605,금액,미달,1
23606,미달,비용,1
23607,비용,정책,1
23608,정책,결제,1
23609,결제,실수,1
23610,실수,피해,1
23611,피해,공개,1
23612,커뮤니티,자책,1
23613,자책,작성자,1
23614,이날,파스타,1
23615,파스타,사이다,1
23616,사이다,의도,1
23617,기분,휴일,1
23618,휴일,아침,1
23619,아침,전화,1
23620,전화,오늘,1
23621,오늘,무얼,1
23622,무얼,창밖,1
23623,창밖,바람,1
23624,바람,사랑,1
23625,사랑,바리톤,1
23626,바리톤,성악가,1
23627,성악가,김동규,1
23628,김동규,노랫말,1
23629,노랫말,뉴에이지,1
23630,뉴에이지,에이지,1
23631,에이지,그룹,1
23632,그룹,시크,1
23633,시크,시크릿,1
23634,시크릿,가든,1
23635,가든,선율,1
23636,선율,가사,1
23637,소개,다리,1
23638,매장,안내,1
23639,안내,무리,1
23640,무리,대기,1
23641,대기,가게,1
23642,가게,테이블,1
23643,테이블,만석,1
23644,만석,지금,1
23645,호점,매니저,1
23646,매니저,돌발,1
23647,돌발,미션,1
23648,수행,거리,1
23649,거리,지근거리에,1
23650,지근거리에,근거,1
23651,근거,리에,1
23652,리에,정도,1
23653,장사,코엑스몰,1
23654,코엑스몰,엑스,1
23655,엑스,유명,1
23656,유명,수제,1
23657,햄버거,햄버거집,1
23658,로쏘,이탈리아,1
23659,와인,로드,1
23660,로드,로드쇼,1
23661,로드쇼,중구,1
23662,중구,앰배서,1
23663,배서,풀만,1
23664,풀만,호텔,1
23665,호텔,권위,1
23666,권위,전문,1
23667,미디어,월드,1
23668,월드,투어,1
23669,투어,최고,1
23670,최고,소개,1
23671,개최,번째,1
23672,완료,버튼,1
23673,버튼,완성,1
23674,완성,지가,1
23675,지가,단건,1
23676,단건배달,배달,1
23677,배달,위주의,1
23678,주의,배달시장,1
23679,형성,속도,1
23680,속도,속도경쟁,1
23681,속도경쟁,경쟁,1
23682,경쟁,가속화,1
23683,가속화,음식점주,1
23684,음식점주,라이더,1
23685,라이더,사이,1
23686,사이,분란,1
23687,분란,계속,1
23688,계속,배달앱,1
23689,업체,성행,1
23690,성행,똥콜,1
23691,똥콜,내기,1
23692,내기,조리시간,1
23693,조리시간,대기,1
23694,대기,픽업,1
23695,픽업,취소,1
23696,취소,조리대기,1
23697,젊은이,성공적,1
23698,성공적,부활,1
23699,부활,이태원,1
23700,이태원,한남,1
23701,한남,세대,1
23702,세대,오감,1
23703,만족,이색,1
23704,이색,식음료,1
23705,매장,눈길,1
23706,눈길,부동산,1
23707,부동산,컨설팅,1
23708,컨설팅,업체,1
23709,업체,쿠시,1
23710,쿠시,앤드,1
23711,앤드,웨이크,1
23712,웨이크,웨이크필드,1
23713,웨이크필드,필드,1
23714,필드,중심가,1
23715,중심가,리테일,1
23716,테일,보고서,1
23717,보고서,사회적,1
23718,완화,침체,1
23719,침체,한남,1
23720,한남동,사이,1
